cluster_id	sim_ave	sim_min	sim_max	size	composed_go
cluster_0357	0.86433	0.41318	1.00000	49	GO:0019865
cluster_0358	0.95763	0.31982	1.00000	509	GO:0044183
cluster_0359	0.98827	0.85016	1.00000	40	GO:1904047;GO:0016840;GO:0051539;GO:0000287
cluster_0360	1.00000	1.00000	1.00000	471	GO:0042586
cluster_0361	0.71058	0.27845	1.00000	349	GO:0090729;GO:0008237;GO:0004175
cluster_0362	0.73680	0.51006	1.00000	37	GO:0071949;GO:0016614
cluster_0363	0.86374	0.48052	1.00000	329	GO:0031418;GO:0016706;GO:0005506
cluster_0364	0.94132	0.50000	1.00000	33	GO:0071111
cluster_0365	0.69994	0.28043	1.00000	452	GO:0016758
cluster_0366	0.96845	0.32702	1.00000	175	GO:0042301
cluster_0367	0.88250	0.52522	1.00000	352	GO:0016620;GO:0051287;GO:0050661
cluster_0368	0.95341	0.83482	1.00000	13	GO:0016780;GO:0000287
cluster_0369	0.78988	0.44672	1.00000	454	GO:0004519;GO:0004540;GO:0016787;GO:0046872
cluster_0370	0.99824	0.67445	1.00000	780	GO:0004654;GO:0000175;GO:0000287;GO:0003723
cluster_0371	0.74749	0.28357	1.00000	223	GO:0016846
cluster_0372	0.74395	0.33778	1.00000	218	GO:0004879;GO:0005496;GO:0043565;GO:0008270;GO:0001067;GO:0003690;GO:0042562
cluster_0373	0.95268	0.88733	1.00000	25	GO:0004100;GO:0003774;GO:0003779
cluster_0374	0.84348	0.48339	1.00000	202	GO:0070403;GO:0160215;GO:0016747;GO:0140096;GO:0016811;GO:0003950;GO:0046872
cluster_0375	0.88155	0.33159	1.00000	1434	GO:0003724;GO:0016887;GO:0003723;GO:0005524
cluster_0376	0.88072	0.56143	1.00000	47	GO:0008972;GO:0008902
cluster_0377	0.74550	0.30398	1.00000	266	GO:0008270;GO:0003723;GO:0004126;GO:0003677
cluster_0378	0.95270	0.87225	1.00000	27	GO:0019828
cluster_0379	0.80005	0.34697	1.00000	59	GO:0005504
cluster_0380	0.94832	0.51043	1.00000	48	GO:0140662
cluster_0381	0.72659	0.27878	1.00000	316	GO:0019239;GO:0016814
cluster_0382	0.98924	0.82780	1.00000	94	GO:0004867;GO:0090729
cluster_0383	0.70141	0.29394	1.00000	253	GO:0016491;GO:0046872;GO:0016209;GO:0020037;GO:0051539;GO:0010181;GO:0015453;GO:0022853;GO:0009055;GO:0015078
cluster_0384	1.00000	1.00000	1.00000	16	GO:0016874;GO:0005524
cluster_0385	0.80114	0.29307	1.00000	1052	GO:0004888
cluster_0386	0.65069	0.26210	1.00000	166	GO:0140566
cluster_0387	0.98441	0.43037	1.00000	191	GO:0008379
cluster_0388	0.74278	0.39865	1.00000	602	GO:0004672;GO:0005515;GO:0005524
cluster_0389	0.95382	0.50000	1.00000	267	GO:0045735
cluster_0390	0.66563	0.27833	1.00000	208	GO:0004930;GO:0001653;GO:0042813
cluster_0391	0.74126	0.30401	1.00000	52	GO:0003677
cluster_0392	0.69317	0.32773	1.00000	343	GO:0016788
cluster_0393	0.95407	0.41454	1.00000	595	GO:0008200;GO:0090729
cluster_0394	0.74776	0.45056	1.00000	70	GO:0016868
cluster_0395	0.98047	0.81451	1.00000	19	GO:0003917
cluster_0396	0.99059	0.41667	1.00000	743	GO:0004190
cluster_0397	0.79177	0.47131	1.00000	315	GO:0022824;GO:0004888;GO:0005231;GO:0099094;GO:0005254;GO:0099095;GO:0098960;GO:0005310;GO:0099507;GO:0005262
cluster_0398	0.81064	0.26807	1.00000	208	GO:0004748
cluster_0399	0.74386	0.29988	1.00000	119	GO:0008933
cluster_0400	0.93062	0.27131	1.00000	179	GO:0004366
cluster_0401	0.78211	0.42844	1.00000	131	GO:0008194;GO:0042285;GO:0016758
cluster_0402	0.85285	0.58837	1.00000	21	GO:0016835;GO:0016853;GO:0000287
cluster_0403	0.91020	0.71421	1.00000	160	GO:0003968;GO:0004197;GO:0003724;GO:0015267;GO:0017111;GO:0003723;GO:0005524;GO:0005198;GO:0008270;GO:0017124
cluster_0404	0.81226	0.32314	1.00000	263	GO:0004364
cluster_0405	0.99990	0.79057	1.00000	16498	GO:0019843;GO:0003735
cluster_0406	1.00000	1.00000	1.00000	439	GO:0008270;GO:0019843;GO:0003735
cluster_0407	0.71296	0.34743	1.00000	270	GO:0120013;GO:0008289
cluster_0408	0.89733	0.69982	1.00000	93	GO:0003678;GO:0051536;GO:0016887;GO:0003677;GO:0070182;GO:0005524;GO:0046872;GO:0017108;GO:0003682;GO:0008186
cluster_0409	0.80257	0.31315	1.00000	268	GO:0003677
cluster_0410	0.86715	0.57134	1.00000	88	GO:0004386
cluster_0411	0.99518	0.93736	1.00000	26	GO:1990538
cluster_0412	0.94286	0.87369	1.00000	28	GO:0046983;GO:0003700;GO:0000977
cluster_0413	0.99364	0.85679	1.00000	45	GO:0004144
cluster_0414	0.91628	0.44796	1.00000	95	GO:0043682;GO:0140581;GO:0005507;GO:0016887
cluster_0415	0.69234	0.28163	1.00000	187	GO:0043565;GO:0003690;GO:0001067
cluster_0416	0.97132	0.37647	1.00000	387	GO:0004373;GO:0009011
cluster_0417	0.81755	0.45570	1.00000	96	GO:0120531
cluster_0418	1.00000	1.00000	1.00000	12	GO:0004659;GO:0016829
cluster_0419	0.95289	0.81680	1.00000	12	GO:0000257
cluster_0420	0.44517	0.25061	1.00000	140	GO:0016811
cluster_0421	0.95958	0.48289	1.00000	420	GO:0050518
cluster_0422	0.72894	0.28195	1.00000	316	GO:0016813
cluster_0423	0.99143	0.75000	1.00000	173	GO:0016153
cluster_0424	0.97722	0.56253	1.00000	151	GO:0019825;GO:0005344;GO:0020037
cluster_0425	0.94446	0.79273	1.00000	216	GO:0008200;GO:0090729;GO:0017080;GO:0015459
cluster_0426	0.98106	0.76321	1.00000	25	GO:0004474
cluster_0427	0.68746	0.29535	1.00000	157	GO:0004843
cluster_0428	1.00000	1.00000	1.00000	822	GO:0003676
cluster_0429	0.79246	0.41386	1.00000	11	GO:0140912;GO:0001530
cluster_0430	0.92799	0.61008	1.00000	36	GO:0120014
cluster_0431	0.73901	0.34850	1.00000	82	GO:0140517;GO:0003729
cluster_0432	0.94127	0.43625	1.00000	226	GO:0019706
cluster_0433	0.81645	0.30740	1.00000	44	GO:0043175
cluster_0434	0.67489	0.29690	1.00000	77	GO:0030234
cluster_0435	0.74348	0.33829	1.00000	92	GO:0015232
cluster_0436	0.98800	0.76008	1.00000	40	GO:0016503;GO:0005550
cluster_0437	0.71997	0.30398	1.00000	78	GO:0016747
cluster_0438	0.66433	0.33303	1.00000	65	GO:0140993;GO:0003682;GO:0003712
cluster_0439	1.00000	1.00000	1.00000	1107	GO:0008270;GO:0003677
cluster_0440	0.99234	0.51746	1.00000	720	GO:0004550
cluster_0441	0.74065	0.37628	1.00000	59	GO:0008641
cluster_0442	0.99966	0.89557	1.00000	612	GO:0008897
cluster_0443	0.99519	0.92200	1.00000	252	GO:0005524;GO:0016787
cluster_0444	0.92094	0.49775	1.00000	145	GO:0008236
cluster_0445	1.00000	1.00000	1.00000	11	GO:0102741
cluster_0446	0.99962	0.75000	1.00000	1305	GO:0005198
cluster_0447	0.71061	0.30446	1.00000	261	GO:0003968;GO:0008174;GO:0004386;GO:0008186;GO:0016787;GO:0003723;GO:0005524
cluster_0448	0.55118	0.26165	1.00000	189	GO:0016798
cluster_0449	0.97362	0.58586	1.00000	226	GO:0030060;GO:0004459
cluster_0450	1.00000	1.00000	1.00000	90	GO:0036440
cluster_0451	1.00000	1.00000	1.00000	148	GO:0016984
cluster_0452	0.79143	0.29575	1.00000	170	GO:0015144;GO:0015293
cluster_0453	0.70184	0.32887	1.00000	354	GO:0016854
cluster_0454	0.86352	0.44072	1.00000	37	GO:0016846
cluster_0455	0.89497	0.30406	1.00000	312	GO:0042803
cluster_0456	0.66721	0.31541	1.00000	216	GO:0051287;GO:0016616
cluster_0457	0.99982	0.94905	1.00000	575	GO:0019871;GO:0090729
cluster_0458	0.80766	0.39574	1.00000	218	GO:0008146
cluster_0459	1.00000	1.00000	1.00000	16	GO:0015066
cluster_0460	0.81224	0.48836	1.00000	461	GO:0004812
cluster_0461	0.78264	0.30964	1.00000	238	GO:0005200
cluster_0462	0.79443	0.37135	1.00000	414	GO:0015662;GO:0019829;GO:0016887;GO:0046873;GO:0005524;GO:0046872;GO:0051087
cluster_0463	0.88630	0.40859	1.00000	253	GO:0003796
cluster_0464	0.82846	0.40186	1.00000	149	GO:0003756
cluster_0465	0.86733	0.49681	1.00000	81	GO:0015112
cluster_0466	0.76551	0.40268	1.00000	98	GO:0022857
cluster_0467	0.81558	0.44937	1.00000	30	GO:0070568
cluster_0468	0.72108	0.25707	1.00000	444	GO:0022857
cluster_0469	0.74042	0.37986	1.00000	35	GO:0016803
cluster_0470	0.89615	0.30979	1.00000	649	GO:0016279
cluster_0471	0.65130	0.28618	1.00000	192	GO:0033764
cluster_0472	0.80605	0.36260	1.00000	134	GO:0050839
cluster_0473	0.58488	0.30764	1.00000	337	GO:0008289;GO:0005515
cluster_0474	0.64748	0.37223	1.00000	41	GO:0016791;GO:0004427;GO:0097023
cluster_0475	0.74752	0.34622	1.00000	46	GO:0016811
cluster_0476	0.89765	0.46393	1.00000	30	GO:0015643
cluster_0477	0.99580	0.98268	1.00000	17	GO:0106008
cluster_0478	0.95990	0.50000	1.00000	79	GO:0003700
cluster_0479	0.94463	0.77443	1.00000	23	GO:0051996
cluster_0480	0.90816	0.34444	1.00000	678	GO:0008253;GO:0008254;GO:0004309
cluster_0481	0.99944	0.91125	1.00000	440	GO:0070006;GO:0030145
cluster_0482	0.70871	0.35133	1.00000	64	GO:0030674;GO:0003779;GO:0046872
cluster_0483	0.99789	0.88845	1.00000	419	GO:0000166
cluster_0484	0.99098	0.53590	1.00000	1763	GO:0046933
cluster_0485	0.68202	0.31673	1.00000	477	GO:0016620
cluster_0486	1.00000	1.00000	1.00000	199	GO:0000977;GO:0000981;GO:0008270
cluster_0487	0.93763	0.33418	1.00000	334	GO:0004459
cluster_0488	0.65329	0.28367	1.00000	83	GO:0004553
cluster_0489	0.84471	0.66667	1.00000	17	GO:0003875
cluster_0490	0.70966	0.38127	1.00000	99	GO:0051539
cluster_0491	0.95460	0.81991	1.00000	35	GO:0030275;GO:0033612
cluster_0492	0.86167	0.31376	1.00000	401	GO:0003968
cluster_0493	0.97154	0.77383	1.00000	73	GO:0052655;GO:0052656;GO:0052654
cluster_0494	0.93010	0.47052	1.00000	88	GO:0005549
cluster_0495	0.80222	0.40819	1.00000	18	GO:0016206
cluster_0496	0.79457	0.28554	1.00000	433	GO:0004674;GO:0106310
cluster_0497	0.89990	0.48500	1.00000	31	GO:0051117
cluster_0498	0.99955	0.98148	1.00000	62	GO:0000978;GO:0003700
cluster_0499	0.89221	0.30748	1.00000	111	GO:0016755
cluster_0500	0.94860	0.67033	1.00000	109	GO:0004252
cluster_0501	0.87159	0.59681	1.00000	25	GO:0008327
cluster_0502	0.99181	0.84100	1.00000	76	GO:0000981;GO:0000978
cluster_0503	0.72933	0.35406	1.00000	158	GO:0016616;GO:0042802
cluster_0504	0.86841	0.50000	1.00000	18	GO:0031409
cluster_0505	0.80048	0.49693	1.00000	52	GO:0016491;GO:0000166
cluster_0506	0.65108	0.30495	1.00000	20	GO:0031177
cluster_0507	0.99584	0.54500	1.00000	596	GO:0019171
cluster_0508	0.82533	0.54787	1.00000	22	GO:0008446
cluster_0509	0.65901	0.37590	1.00000	69	GO:0008270;GO:0005515;GO:0032266
cluster_0510	0.96523	0.82137	1.00000	18	GO:0106261
cluster_0511	0.88804	0.69323	1.00000	18	GO:0004313;GO:0016297;GO:0004314;GO:0016631;GO:0004312;GO:0019171;GO:0004321
cluster_0512	0.97301	0.85660	1.00000	45	GO:0004867;GO:0099106;GO:0090729
cluster_0513	0.93333	0.25548	1.00000	205	GO:0004869
cluster_0514	0.67614	0.30898	1.00000	50	GO:0042803;GO:0046982
cluster_0515	0.93320	0.37500	1.00000	262	GO:0046789
cluster_0516	0.97270	0.90567	1.00000	14	GO:0160210;GO:0004414
cluster_0517	0.95337	0.79805	1.00000	18	GO:0004316;GO:0004321;GO:0008897;GO:0004312;GO:0004315
cluster_0518	0.76577	0.28724	1.00000	261	GO:0019899
cluster_0519	0.58465	0.30187	1.00000	19	GO:0004674;GO:0106310;GO:0005515;GO:0004888;GO:0140996;GO:0004715;GO:0140994;GO:0000146;GO:0004712;GO:0003713
cluster_0520	0.87585	0.52442	1.00000	211	GO:0160016;GO:0004810;GO:0000049;GO:0005524;GO:0046872;GO:0004817
cluster_0521	0.91492	0.62184	1.00000	33	GO:0015234;GO:0015651;GO:0015605
cluster_0522	1.00000	1.00000	1.00000	109	GO:0019843;GO:0003735
cluster_0523	1.00000	1.00000	1.00000	1484	GO:0003735;GO:0003723
cluster_0524	0.80745	0.56319	1.00000	50	GO:0015203
cluster_0525	0.99397	0.96682	1.00000	11	GO:0008121
cluster_0526	0.91939	0.68481	1.00000	23	GO:0004496
cluster_0527	0.98824	0.90000	1.00000	17	GO:0008270;GO:0019843;GO:0003735
cluster_0528	0.67922	0.33856	1.00000	85	GO:0016747
cluster_0529	0.84226	0.44308	1.00000	65	GO:0015166
cluster_0530	1.00000	1.00000	1.00000	27	GO:0051996
cluster_0531	0.93020	0.31482	1.00000	828	GO:0008320
cluster_0532	0.92263	0.55719	1.00000	494	GO:0008137
cluster_0533	0.99690	0.54670	1.00000	1779	GO:0003729;GO:0003735
cluster_0534	0.81529	0.58824	1.00000	10	GO:0061770
cluster_0535	0.99833	0.95317	1.00000	56	GO:0090560
cluster_0536	1.00000	1.00000	1.00000	13	GO:0004631
cluster_0537	0.76578	0.45872	1.00000	18	GO:0036002
cluster_0538	0.76476	0.49682	1.00000	60	GO:0015605;GO:1901505;GO:0015297;GO:0005315;GO:0008028
cluster_0539	0.71966	0.31372	1.00000	53	GO:0008081;GO:0004620
cluster_0540	0.99897	0.66667	1.00000	2453	GO:0070181
cluster_0541	0.99623	0.47903	1.00000	2596	GO:0070180
cluster_0542	0.76915	0.27635	1.00000	674	GO:0019104;GO:0140078;GO:0003677;GO:0008270
cluster_0543	0.92912	0.45416	1.00000	80	GO:0015079
cluster_0544	0.99910	0.98318	1.00000	147	GO:0008270;GO:0003735
cluster_0545	1.00000	1.00000	1.00000	22	GO:0004421
cluster_0546	0.93349	0.49223	1.00000	78	GO:0004345
cluster_0547	0.85769	0.26365	1.00000	175	GO:0005201
cluster_0548	0.96011	0.50218	1.00000	483	GO:0004765
cluster_0549	0.72696	0.33349	1.00000	223	GO:0008233
cluster_0550	0.99373	0.89651	1.00000	33	GO:0051539
cluster_0551	0.93679	0.50000	1.00000	151	GO:0042393
cluster_0552	0.79504	0.26424	1.00000	355	GO:0016810
cluster_0553	0.82720	0.33173	1.00000	130	GO:0019239
cluster_0554	0.68112	0.25477	1.00000	149	GO:0005102;GO:0005179
cluster_0555	0.97730	0.66537	1.00000	199	GO:0015459;GO:0008200;GO:0090729
cluster_0556	0.76441	0.38977	1.00000	270	GO:0005524;GO:0046872;GO:0140657;GO:0051539;GO:0003824
cluster_0557	0.88503	0.68908	1.00000	39	GO:0019120
cluster_0558	0.90189	0.51608	1.00000	25	GO:0008929;GO:0004807;GO:0042803
cluster_0559	0.68663	0.35678	1.00000	31	GO:0019865;GO:0045735
cluster_0560	0.87632	0.26289	1.00000	156	GO:0030145
cluster_0561	0.99722	0.94375	1.00000	277	GO:0061798;GO:0061799;GO:1904047;GO:0051539;GO:0005525
cluster_0562	0.92290	0.80726	1.00000	5	GO:0045027
cluster_0563	0.98375	0.90361	1.00000	34	GO:0005200;GO:0003779
cluster_0564	1.00000	1.00000	1.00000	109	GO:0070840
cluster_0565	0.76457	0.32487	1.00000	22	GO:0000268;GO:0140597
cluster_0566	0.65085	0.31502	1.00000	81	GO:0003682;GO:0030674
cluster_0567	0.83505	0.60369	1.00000	15	GO:0003691;GO:0051880;GO:0043047
cluster_0568	0.94743	0.60059	1.00000	33	GO:0004842;GO:0008270
cluster_0569	0.94524	0.61530	1.00000	79	GO:0019136
cluster_0570	0.80878	0.56250	1.00000	20	GO:0008158;GO:0005119;GO:0097108
cluster_0571	0.79665	0.38462	1.00000	48	GO:0010997;GO:1990757
cluster_0572	0.63597	0.33388	1.00000	87	GO:0050664
cluster_0573	0.71963	0.25309	1.00000	93	GO:0016810
cluster_0574	0.76814	0.42056	1.00000	150	GO:0004175;GO:0070001;GO:0008236
cluster_0575	0.80163	0.28312	1.00000	474	GO:0003743
cluster_0576	0.78997	0.50039	1.00000	80	GO:0120020;GO:0060228;GO:0008035;GO:0005543;GO:0070653;GO:0034190;GO:0042803;GO:0015485;GO:0001540;GO:0031072
cluster_0577	0.84640	0.57132	1.00000	331	GO:0016831
cluster_0578	0.65320	0.33450	1.00000	234	GO:0005515;GO:0003723
cluster_0579	0.78183	0.37667	1.00000	59	GO:0008131;GO:0005507;GO:0048038;GO:0097621;GO:0052597;GO:0052595;GO:0042802;GO:0005509;GO:0046983
cluster_0580	0.74574	0.31136	1.00000	548	GO:0016209;GO:0020037;GO:0016491;GO:0046872
cluster_0581	0.62355	0.30059	1.00000	131	GO:0016831;GO:0015420
cluster_0582	0.99698	0.81185	1.00000	248	GO:0008987
cluster_0583	0.95966	0.75000	1.00000	35	GO:0004514
cluster_0584	0.65865	0.27618	1.00000	82	GO:0019899;GO:0031386
cluster_0585	0.83687	0.27493	1.00000	225	GO:0004197
cluster_0586	0.56080	0.25428	1.00000	231	GO:0016758
cluster_0587	0.73154	0.39186	1.00000	135	GO:0090729
cluster_0588	0.88979	0.51689	1.00000	128	GO:0035529;GO:0000210;GO:0110153
cluster_0589	0.79073	0.45218	1.00000	46	GO:0071949;GO:0051537;GO:0043546;GO:0005506;GO:0016491;GO:0042803;GO:0051287;GO:0030151
cluster_0590	1.00000	1.00000	1.00000	15	GO:0008120
cluster_0591	0.99792	0.76331	1.00000	447	GO:0030604;GO:0070402;GO:0030145
cluster_0592	1.00000	1.00000	1.00000	2	GO:0140859
cluster_0593	0.78709	0.30031	1.00000	102	GO:0046982
cluster_0594	0.69987	0.32831	1.00000	116	GO:0016706;GO:0141052
cluster_0595	0.99368	0.75659	1.00000	77	GO:0000977;GO:0000981
cluster_0596	0.95162	0.72276	1.00000	43	GO:0031681
cluster_0597	0.99935	0.99344	1.00000	90	GO:0000981;GO:0043565
cluster_0598	0.61876	0.25730	1.00000	180	GO:0020037;GO:0016491;GO:0046872;GO:0015453;GO:0048039;GO:0009055
cluster_0599	0.99754	0.90930	1.00000	202	GO:0008782;GO:0008930
cluster_0600	0.70257	0.28645	1.00000	35	GO:0005102
cluster_0601	1.00000	1.00000	1.00000	48	GO:0000977;GO:0046983;GO:0003700
cluster_0602	0.99354	0.83333	1.00000	355	GO:0019843;GO:0003735;GO:0046872
cluster_0603	0.99438	0.84374	1.00000	61	GO:0019870;GO:0090729
cluster_0604	0.65072	0.28335	1.00000	57	GO:0045182;GO:0043021
cluster_0605	1.00000	1.00000	1.00000	157	GO:0008926
cluster_0606	0.93977	0.90529	1.00000	16	GO:0008320;GO:0004222;GO:0090729;GO:0008270;GO:0008289
cluster_0607	0.98588	0.72937	1.00000	124	GO:0008812;GO:0008802;GO:0050660
cluster_0608	0.79240	0.28330	1.00000	347	GO:0046943;GO:0015291;GO:0015078;GO:0015171
cluster_0609	0.87080	0.51595	1.00000	47	GO:0004503
cluster_0610	0.75000	0.75000	0.75000	2	GO:0140381
cluster_0611	0.75197	0.32884	1.00000	58	GO:0030151;GO:0043546;GO:0020037;GO:0016491;GO:0043168;GO:1901363;GO:0019842;GO:1901265
cluster_0612	0.96305	0.73498	1.00000	32	GO:0004054;GO:0004111
cluster_0613	0.75177	0.48445	1.00000	126	GO:0042277;GO:0004930;GO:0001653
cluster_0614	0.80188	0.26584	1.00000	60	GO:0044325
cluster_0615	0.96369	0.61505	1.00000	241	GO:0005549;GO:0004984;GO:0004930
cluster_0616	0.66318	0.26621	1.00000	191	GO:0015631
cluster_0617	0.85347	0.29517	1.00000	121	GO:0043531
cluster_0618	1.00000	1.00000	1.00000	12	GO:0018549;GO:0008430
cluster_0619	0.69585	0.31134	1.00000	43	GO:0005319;GO:0045735
cluster_0620	0.76103	0.37894	1.00000	94	GO:0015205
cluster_0621	0.81671	0.30089	1.00000	957	GO:0016779
cluster_0622	0.87732	0.56563	1.00000	36	GO:0016837;GO:0030246
cluster_0623	0.86319	0.31360	1.00000	680	GO:0047429
cluster_0624	0.86583	0.56954	1.00000	62	GO:0034236;GO:0004862;GO:0030552
cluster_0625	1.00000	1.00000	1.00000	4	GO:0004031
cluster_0626	0.98488	0.84126	1.00000	21	GO:0016710
cluster_0627	0.98360	0.92564	1.00000	17	GO:0016787;GO:0000166;GO:0046872
cluster_0628	0.98619	0.82883	1.00000	80	GO:0003677;GO:0046872
cluster_0629	0.98678	0.66575	1.00000	357	GO:0008784;GO:0030170
cluster_0630	0.97451	0.87604	1.00000	56	GO:0004502;GO:0071949
cluster_0631	0.61037	0.25184	1.00000	155	GO:0050660;GO:0030976;GO:0008289;GO:0043177;GO:0000287;GO:0042802;GO:0046983;GO:0003824
cluster_0632	0.81070	0.35309	1.00000	99	GO:0016872
cluster_0633	0.97225	0.76188	1.00000	18	GO:0004632;GO:0004633;GO:0010181
cluster_0634	0.82717	0.37309	1.00000	196	GO:0016780
cluster_0635	1.00000	1.00000	1.00000	3	GO:0044183
cluster_0636	1.00000	1.00000	1.00000	10	GO:0031071
cluster_0637	0.94407	0.39498	1.00000	312	GO:0004342;GO:0042802
cluster_0638	0.90873	0.33993	1.00000	369	GO:0046523
cluster_0639	0.92888	0.62699	1.00000	83	GO:0004332
cluster_0640	1.00000	1.00000	1.00000	35	GO:0004614
cluster_0641	0.77829	0.38373	1.00000	172	GO:0005254;GO:0022836;GO:0019869;GO:0015106;GO:0120544;GO:0140359;GO:0016887
cluster_0642	0.81099	0.53904	1.00000	36	GO:0001965;GO:0030695
cluster_0643	0.93684	0.48770	1.00000	142	GO:0030515
cluster_0644	0.61694	0.29220	1.00000	359	GO:0060090;GO:0005515
cluster_0645	0.71420	0.25461	1.00000	255	GO:0010181;GO:0050660;GO:0016491
cluster_0646	0.93751	0.69064	1.00000	54	GO:0001716
cluster_0647	0.93736	0.76248	1.00000	14	GO:0050053
cluster_0648	0.90166	0.49618	1.00000	298	GO:0017168
cluster_0649	1.00000	1.00000	1.00000	35	GO:0060228;GO:0120020;GO:0008201;GO:0005543
cluster_0650	0.97765	0.83240	1.00000	15	GO:0070653;GO:0055102;GO:0005543
cluster_0651	0.70887	0.36550	1.00000	131	GO:0017046;GO:0008528
cluster_0652	0.97239	0.29167	1.00000	269	GO:0003743
cluster_0653	0.96890	0.76614	1.00000	29	GO:0016906
cluster_0654	0.94729	0.59312	1.00000	156	GO:0030267;GO:0008465;GO:0120509;GO:0051287
cluster_0655	0.80225	0.28315	1.00000	95	GO:0032934;GO:0043178
cluster_0656	0.78269	0.50887	1.00000	97	GO:0016747;GO:0042802;GO:0046983
cluster_0657	0.99066	0.67789	1.00000	461	GO:0051745;GO:0051539
cluster_0658	0.96214	0.79179	1.00000	11	GO:0030750;GO:0004766
cluster_0659	0.99899	0.89957	1.00000	199	GO:0010242;GO:0016168;GO:0005506;GO:0009055
cluster_0660	0.95344	0.44766	1.00000	1030	GO:0043531;GO:0046933
cluster_0661	0.97252	0.51784	1.00000	649	GO:0008289;GO:0046933
cluster_0662	0.99789	0.68879	1.00000	331	GO:0003899;GO:0008270;GO:0003677
cluster_0663	0.99618	0.67321	1.00000	835	GO:0003899;GO:0000287;GO:0008270;GO:0003677
cluster_0664	0.99957	0.81336	1.00000	874	GO:0032549;GO:0003899
cluster_0665	0.99823	0.62500	1.00000	424	GO:0009055
cluster_0666	0.99870	0.90843	1.00000	141	GO:0010242;GO:0016168;GO:0005506;GO:0009055
cluster_0667	0.80374	0.32634	1.00000	301	GO:0016168
cluster_0668	0.99891	0.92462	1.00000	275	GO:0016168;GO:0051539;GO:0009055;GO:0000287;GO:0016491
cluster_0669	1.00000	1.00000	1.00000	460	GO:0008137;GO:0048038
cluster_0670	0.99988	0.97712	1.00000	374	GO:0008137;GO:0048038;GO:0005506;GO:0051539
cluster_0671	0.99906	0.65883	1.00000	2622	GO:0046933
cluster_0672	0.99822	0.63745	1.00000	442	GO:0003989;GO:0016743;GO:0008270;GO:0005524
cluster_0673	0.79366	0.37016	1.00000	86	GO:0046912
cluster_0674	0.71559	0.32317	1.00000	199	GO:0022857
cluster_0675	0.76369	0.26498	1.00000	72	GO:0051287;GO:0016616;GO:0047809;GO:0051990
cluster_0676	0.68359	0.27242	1.00000	129	GO:0016646
cluster_0677	0.99881	0.70126	1.00000	700	GO:0051117;GO:0004176;GO:0004252
cluster_0678	0.99006	0.76126	1.00000	189	GO:0016168
cluster_0679	0.78312	0.42885	1.00000	677	GO:0009055;GO:0016491
cluster_0680	0.93956	0.43675	1.00000	136	GO:0009055;GO:0016491;GO:0015453;GO:0022853;GO:0015078
cluster_0681	0.97314	0.32138	1.00000	921	GO:0003899;GO:0046983;GO:0003677
cluster_0682	0.81059	0.59207	1.00000	19	GO:0016491;GO:0000166
cluster_0683	0.99962	0.88164	1.00000	630	GO:0003743;GO:0043022;GO:0019843
cluster_0684	1.00000	1.00000	1.00000	880	GO:0019843;GO:0003735;GO:0016740
cluster_0685	0.97486	0.35507	1.00000	943	GO:0003729;GO:0019843;GO:0003735
cluster_0686	1.00000	1.00000	1.00000	120	GO:0008137;GO:0048038
cluster_0687	0.96414	0.34514	1.00000	186	GO:0020037
cluster_0688	0.96546	0.48758	1.00000	276	GO:0003988
cluster_0689	0.99696	0.93151	1.00000	45	GO:0004421;GO:0003985
cluster_0690	0.89166	0.27739	1.00000	210	GO:0015250
cluster_0691	0.97917	0.83333	1.00000	16	GO:0008843
cluster_0692	0.66726	0.36159	1.00000	49	GO:0016758;GO:0008194;GO:0004805
cluster_0693	0.99989	0.99975	1.00000	11	GO:0004555;GO:0005509
cluster_0694	0.94658	0.72055	1.00000	38	GO:0017061;GO:0004000;GO:0005507
cluster_0695	1.00000	1.00000	1.00000	116	GO:0048039;GO:0008137
cluster_0696	0.99726	0.89305	1.00000	78	GO:0008270;GO:0003676
cluster_0697	0.87387	0.28950	1.00000	215	GO:0140097;GO:0003677
cluster_0698	0.68639	0.27150	1.00000	585	GO:0051539;GO:0009055;GO:0046872;GO:0051538;GO:0051537;GO:0003729;GO:0003824
cluster_0699	0.79301	0.35019	1.00000	119	GO:0008233;GO:0140657;GO:0016887;GO:0017171;GO:0005524
cluster_0700	1.00000	1.00000	1.00000	53	GO:0016740;GO:0046872
cluster_0701	0.99965	0.95026	1.00000	293	GO:0048038;GO:0016655
